region,carburant,annee,mois,prix_moyen_by_litre
11,Gazole,2008,10,1.24
11,Gazole,2008,11,1.14
11,Gazole,2008,12,1.02
11,Gazole,2008,2,1.22
11,Gazole,2008,4,1.31
11,Gazole,2008,6,1.46
11,Gazole,2008,7,1.45
11,Gazole,2008,8,1.36
11,Gazole,2009,1,1.0
11,Gazole,2009,2,0.99
11,Gazole,2009,5,0.99
11,Gazole,2009,6,1.04
11,Gazole,2009,3,0.96
11,Gazole,2009,4,0.99
11,Gazole,2009,7,1.02
11,Gazole,2009,9,1.03
11,Gazole,2009,10,1.04
11,Gazole,2009,11,1.06
11,Gazole,2009,12,1.06
11,Gazole,2009,8,1.05
11,Gazole,2010,1,1.1
11,Gazole,2010,4,1.18
11,Gazole,2010,11,1.21
11,Gazole,2010,12,1.25
11,Gazole,2010,2,1.1
11,Gazole,2010,3,1.14
11,Gazole,2010,5,1.19
11,Gazole,2010,6,1.19
11,Gazole,2010,7,1.17
11,Gazole,2010,8,1.17
11,Gazole,2010,9,1.17
11,Gazole,2010,10,1.19
11,Gazole,2011,3,1.38
11,Gazole,2011,1,1.3
11,Gazole,2011,2,1.33
11,Gazole,2011,4,1.39
11,Gazole,2011,5,1.35
11,Gazole,2011,6,1.34
11,Gazole,2011,7,1.35
11,Gazole,2011,8,1.34
11,Gazole,2011,9,1.36
11,Gazole,2011,10,1.37
11,Gazole,2011,11,1.41
11,Gazole,2011,12,1.4
11,Gazole,2012,1,1.44
11,Gazole,2012,2,1.46
11,Gazole,2012,3,1.48
11,Gazole,2012,9,1.43
11,Gazole,2012,4,1.47
11,Gazole,2012,5,1.44
11,Gazole,2012,6,1.38
11,Gazole,2012,7,1.41
11,Gazole,2012,8,1.47
11,Gazole,2012,10,1.43
11,Gazole,2012,11,1.41
11,Gazole,2012,12,1.39
11,Gazole,2013,1,1.41
11,Gazole,2013,2,1.44
11,Gazole,2013,3,1.42
11,Gazole,2013,4,1.38
11,Gazole,2013,5,1.36
11,Gazole,2013,6,1.36
11,Gazole,2013,7,1.38
11,Gazole,2013,8,1.39
11,Gazole,2013,9,1.4
11,Gazole,2013,10,1.37
11,Gazole,2013,11,1.35
11,Gazole,2013,12,1.37
11,Gazole,2014,12,1.18
11,Gazole,2014,2,1.36
11,Gazole,2014,6,1.35
11,Gazole,2014,1,1.36
11,Gazole,2014,3,1.34
11,Gazole,2014,4,1.34
11,Gazole,2014,7,1.34
11,Gazole,2014,5,1.34
11,Gazole,2014,8,1.34
11,Gazole,2014,9,1.33
11,Gazole,2014,10,1.3
11,Gazole,2014,11,1.27
11,Gazole,2015,1,1.15
11,Gazole,2015,2,1.21
11,Gazole,2015,3,1.24
11,Gazole,2015,4,1.24
11,Gazole,2015,5,1.27
11,Gazole,2015,6,1.25
11,Gazole,2015,7,1.22
11,Gazole,2015,8,1.16
11,Gazole,2015,9,1.14
11,Gazole,2015,10,1.14
11,Gazole,2015,11,1.14
11,Gazole,2015,12,1.07
11,Gazole,2016,5,1.16
11,Gazole,2016,6,1.19
11,Gazole,2016,7,1.16
11,Gazole,2016,8,1.14
11,Gazole,2016,9,1.15
11,Gazole,2016,10,1.19
11,Gazole,2016,11,1.18
11,Gazole,2016,12,1.24
11,Gazole,2016,1,1.05
11,Gazole,2016,2,1.05
11,Gazole,2016,3,1.1
11,Gazole,2016,4,1.1
11,Gazole,2017,1,1.31
11,Gazole,2017,3,1.3
11,Gazole,2017,4,1.3
11,Gazole,2017,5,1.27
11,Gazole,2017,6,1.25
11,Gazole,2017,7,1.24
11,Gazole,2017,8,1.26
11,Gazole,2017,9,1.29
11,Gazole,2017,10,1.3
11,Gazole,2017,11,1.33
11,Gazole,2017,12,1.34
11,Gazole,2017,2,1.31
11,Gazole,2018,1,1.45
11,Gazole,2018,10,1.58
11,Gazole,2018,2,1.43
11,Gazole,2018,4,1.46
11,Gazole,2018,5,1.51
11,Gazole,2018,6,1.52
11,Gazole,2018,12,1.48
11,Gazole,2018,3,1.43
11,Gazole,2018,7,1.51
11,Gazole,2018,8,1.51
11,Gazole,2018,9,1.53
11,Gazole,2018,11,1.53
11,Gazole,2019,4,1.53
11,Gazole,2019,5,1.55
11,Gazole,2019,1,1.46
11,Gazole,2019,2,1.49
11,Gazole,2019,11,1.5
11,Gazole,2019,3,1.52
11,Gazole,2019,6,1.49
11,Gazole,2019,7,1.49
11,Gazole,2019,8,1.48
11,Gazole,2019,9,1.5
11,Gazole,2019,10,1.51
11,Gazole,2019,12,1.52
11,Gazole,2020,12,1.32
11,Gazole,2020,3,1.37
11,Gazole,2020,1,1.53
11,Gazole,2020,2,1.47
11,Gazole,2020,4,1.29
11,Gazole,2020,5,1.25
11,Gazole,2020,6,1.27
11,Gazole,2020,7,1.3
11,Gazole,2020,8,1.3
11,Gazole,2020,9,1.27
11,Gazole,2020,10,1.27
11,Gazole,2020,11,1.28
11,Gazole,2021,11,1.63
11,Gazole,2021,1,1.36
11,Gazole,2021,2,1.41
11,Gazole,2021,3,1.45
11,Gazole,2021,4,1.44
11,Gazole,2021,5,1.46
11,Gazole,2021,6,1.48
11,Gazole,2021,7,1.51
11,Gazole,2021,8,1.5
11,Gazole,2021,9,1.52
11,Gazole,2021,10,1.61
11,Gazole,2021,12,1.6
11,SP95,2007,6,1.34
11,SP95,2007,11,1.36
11,SP95,2007,12,1.35
11,SP95,2007,1,1.19
11,SP95,2007,2,1.2
11,SP95,2007,3,1.25
11,SP95,2007,4,1.3
11,SP95,2007,5,1.34
11,SP95,2007,7,1.34
11,SP95,2007,10,1.31
11,SP95,2007,8,1.3
11,SP95,2007,9,1.31
11,SP95,2008,1,1.37
11,SP95,2008,3,1.39
11,SP95,2008,5,1.46
11,SP95,2008,9,1.43
11,SP95,2008,10,1.33
11,SP95,2008,11,1.19
11,SP95,2008,12,1.1
11,SP95,2008,2,1.37
11,SP95,2008,4,1.41
11,SP95,2008,6,1.51
11,SP95,2008,7,1.5
11,SP95,2008,8,1.44
11,SP95,2009,1,1.11
11,SP95,2009,2,1.15
11,SP95,2009,5,1.21
11,SP95,2009,6,1.26
11,SP95,2009,3,1.16
11,SP95,2009,12,1.24
11,SP95,2009,4,1.18
11,SP95,2009,7,1.23
11,SP95,2009,8,1.25
11,SP95,2009,9,1.23
11,SP95,2009,10,1.23
11,SP95,2009,11,1.25
11,SP95,2010,1,1.31
11,SP95,2010,4,1.38
11,SP95,2010,12,1.41
11,SP95,2010,3,1.36
11,SP95,2010,7,1.35
11,SP95,2010,10,1.35
11,SP95,2010,2,1.32
11,SP95,2010,5,1.38
11,SP95,2010,6,1.37
11,SP95,2010,8,1.34
11,SP95,2010,9,1.34
11,SP95,2010,11,1.37
11,SP95,2011,3,1.51
11,SP95,2011,1,1.46
11,SP95,2011,2,1.47
11,SP95,2011,4,1.53
11,SP95,2011,7,1.51
11,SP95,2011,8,1.5
11,SP95,2011,9,1.52
11,SP95,2011,10,1.5
11,SP95,2011,11,1.5
11,SP95,2011,12,1.5
11,SP95,2011,5,1.53
11,SP95,2011,6,1.51
11,SP95,2012,1,1.56
11,SP95,2012,2,1.6
11,SP95,2012,3,1.65
11,SP95,2012,9,1.6
11,SP95,2012,4,1.67
11,SP95,2012,5,1.61
11,SP95,2012,6,1.56
11,SP95,2012,7,1.58
11,SP95,2012,8,1.63
11,SP95,2012,10,1.57
11,SP95,2012,11,1.53
11,SP95,2012,12,1.53
11,SP95,2013,1,1.56
11,SP95,2013,2,1.62
11,SP95,2013,4,1.58
11,SP95,2013,5,1.55
11,SP95,2013,6,1.55
11,SP95,2013,7,1.56
11,SP95,2013,8,1.57
11,SP95,2013,10,1.51
11,SP95,2013,3,1.61
11,SP95,2013,9,1.56
11,SP95,2013,11,1.51
11,SP95,2013,12,1.52
11,SP95,2014,2,1.52
11,SP95,2014,6,1.55
11,SP95,2014,12,1.36
11,SP95,2014,4,1.53
11,SP95,2014,5,1.54
11,SP95,2014,7,1.55
11,SP95,2014,10,1.49
11,SP95,2014,11,1.45
11,SP95,2014,3,1.52
11,SP95,2014,8,1.53
11,SP95,2014,9,1.52
11,SP95,2014,1,1.51
11,SP95,2015,12,1.3
11,SP95,2015,8,1.4
11,SP95,2015,9,1.34
11,SP95,2015,11,1.32
11,SP95,2015,10,1.32
11,SP95,2015,1,1.28
11,SP95,2015,2,1.35
11,SP95,2015,3,1.4
11,SP95,2015,4,1.42
11,SP95,2015,6,1.46
11,SP95,2015,7,1.45
11,SP95,2015,5,1.45
11,SP95,2016,7,1.33
11,SP95,2016,1,1.29
11,SP95,2016,4,1.33
11,SP95,2016,5,1.36
11,SP95,2016,3,1.29
11,SP95,2016,6,1.38
11,SP95,2016,9,1.32
11,SP95,2016,12,1.38
11,SP95,2016,2,1.26
11,SP95,2016,8,1.31
11,SP95,2016,10,1.35
11,SP95,2016,11,1.34
11,SP95,2017,4,1.43
11,SP95,2017,9,1.41
11,SP95,2017,1,1.43
11,SP95,2017,2,1.44
11,SP95,2017,3,1.42
11,SP95,2017,5,1.41
11,SP95,2017,6,1.39
11,SP95,2017,7,1.37
11,SP95,2017,8,1.38
11,SP95,2017,10,1.4
11,SP95,2017,11,1.44
11,SP95,2017,12,1.44
11,SP95,2018,1,1.5
11,SP95,2018,10,1.59
11,SP95,2018,2,1.5
11,SP95,2018,5,1.57
11,SP95,2018,6,1.58
11,SP95,2018,12,1.48
11,SP95,2018,3,1.49
11,SP95,2018,4,1.52
11,SP95,2018,7,1.57
11,SP95,2018,8,1.58
11,SP95,2018,9,1.59
11,SP95,2018,11,1.52
11,SP95,2019,4,1.6
11,SP95,2019,5,1.63
11,SP95,2019,1,1.46
11,SP95,2019,2,1.48
11,SP95,2019,11,1.55
11,SP95,2019,3,1.52
11,SP95,2019,6,1.57
11,SP95,2019,7,1.56
11,SP95,2019,8,1.55
11,SP95,2019,9,1.54
11,SP95,2019,10,1.54
11,SP95,2019,12,1.56
11,SP95,2020,3,1.42
11,SP95,2020,12,1.39
11,SP95,2020,1,1.57
11,SP95,2020,2,1.52
11,SP95,2020,4,1.31
11,SP95,2020,5,1.29
11,SP95,2020,6,1.35
11,SP95,2020,7,1.38
11,SP95,2020,8,1.37
11,SP95,2020,9,1.37
11,SP95,2020,10,1.37
11,SP95,2020,11,1.37
11,SP95,2021,11,1.69
11,SP95,2021,1,1.43
11,SP95,2021,2,1.48
11,SP95,2021,9,1.61
11,SP95,2021,10,1.67
11,SP95,2021,3,1.53
11,SP95,2021,4,1.54
11,SP95,2021,5,1.56
11,SP95,2021,6,1.57
11,SP95,2021,7,1.6
11,SP95,2021,8,1.61
11,SP95,2021,12,1.66
11,GPLc,2007,12,0.75
11,GPLc,2007,11,0.73
11,GPLc,2007,1,
11,GPLc,2007,2,
11,GPLc,2007,3,
11,GPLc,2007,4,
11,GPLc,2007,5,
11,GPLc,2007,6,
11,GPLc,2007,7,
11,GPLc,2007,8,
11,GPLc,2007,9,
11,GPLc,2007,10,
11,GPLc,2008,1,0.75
11,GPLc,2008,2,0.75
11,GPLc,2008,3,0.75
11,GPLc,2008,4,0.75
11,GPLc,2008,5,0.75
11,GPLc,2008,6,0.76
11,GPLc,2008,7,0.77
11,GPLc,2008,11,0.77
11,GPLc,2008,12,0.73
11,GPLc,2008,8,0.78
11,GPLc,2008,10,0.78
11,GPLc,2008,9,0.78
11,GPLc,2009,3,0.67
11,GPLc,2009,4,0.65
11,GPLc,2009,5,0.64
11,GPLc,2009,6,0.65
11,GPLc,2009,7,0.65
11,GPLc,2009,8,0.65
11,GPLc,2009,9,0.68
11,GPLc,2009,10,0.67
11,GPLc,2009,11,0.68
11,GPLc,2009,12,0.7
11,GPLc,2009,2,0.69
11,GPLc,2009,1,0.69
11,GPLc,2010,1,0.7
11,GPLc,2010,2,0.72
11,GPLc,2010,3,0.71
11,GPLc,2010,4,0.71
11,GPLc,2010,5,0.72
11,GPLc,2010,6,0.72
11,GPLc,2010,7,0.75
11,GPLc,2010,8,0.75
11,GPLc,2010,9,0.76
11,GPLc,2010,10,0.77
11,GPLc,2010,11,0.78
11,GPLc,2010,12,0.82
11,GPLc,2011,1,0.83
11,GPLc,2011,2,0.84
11,GPLc,2011,3,0.84
11,GPLc,2011,4,0.83
11,GPLc,2011,5,0.84
11,GPLc,2011,6,0.85
11,GPLc,2011,7,0.85
11,GPLc,2011,8,0.86
11,GPLc,2011,9,0.86
11,GPLc,2011,10,0.86
11,GPLc,2011,11,0.86
11,GPLc,2011,12,0.86
11,GPLc,2012,1,0.85
11,GPLc,2012,2,0.87
11,GPLc,2012,3,0.89
11,GPLc,2012,4,0.9
11,GPLc,2012,5,0.89
11,GPLc,2012,6,0.89
11,GPLc,2012,7,0.88
11,GPLc,2012,8,0.88
11,GPLc,2012,9,0.88
11,GPLc,2012,10,0.88
11,GPLc,2012,11,0.89
11,GPLc,2012,12,0.89
11,GPLc,2013,1,0.89
11,GPLc,2013,2,0.89
11,GPLc,2013,3,0.9
11,GPLc,2013,4,0.9
11,GPLc,2013,5,0.88
11,GPLc,2013,6,0.88
11,GPLc,2013,7,0.88
11,GPLc,2013,8,0.88
11,GPLc,2013,9,0.88
11,GPLc,2013,10,0.87
11,GPLc,2013,11,0.87
11,GPLc,2013,12,0.88
11,GPLc,2014,1,0.88
11,GPLc,2014,2,0.88
11,GPLc,2014,3,0.88
11,GPLc,2014,4,0.88
11,GPLc,2014,5,0.88
11,GPLc,2014,6,0.87
11,GPLc,2014,7,0.87
11,GPLc,2014,8,0.87
11,GPLc,2014,9,0.87
11,GPLc,2014,10,0.87
11,GPLc,2014,11,0.86
11,GPLc,2014,12,0.86
11,GPLc,2015,12,0.77
11,GPLc,2015,1,0.86
11,GPLc,2015,7,0.8
11,GPLc,2015,3,0.82
11,GPLc,2015,4,0.82
11,GPLc,2015,5,0.82
11,GPLc,2015,6,0.81
11,GPLc,2015,8,0.8
11,GPLc,2015,9,0.79
11,GPLc,2015,10,0.78
11,GPLc,2015,11,0.77
11,GPLc,2015,2,0.83
11,GPLc,2016,9,0.72
11,GPLc,2016,11,0.73
11,GPLc,2016,12,0.74
11,GPLc,2016,2,0.74
11,GPLc,2016,3,0.73
11,GPLc,2016,4,0.72
11,GPLc,2016,5,0.72
11,GPLc,2016,7,0.72
11,GPLc,2016,10,0.72
11,GPLc,2016,1,0.75
11,GPLc,2016,6,0.72
11,GPLc,2016,8,0.71
11,GPLc,2017,3,0.76
11,GPLc,2017,5,0.77
11,GPLc,2017,6,0.77
11,GPLc,2017,11,0.78
11,GPLc,2017,12,0.79
11,GPLc,2017,1,0.73
11,GPLc,2017,2,0.75
11,GPLc,2017,4,0.77
11,GPLc,2017,7,0.76
11,GPLc,2017,8,0.75
11,GPLc,2017,9,0.76
11,GPLc,2017,10,0.76
11,GPLc,2018,1,0.85
11,GPLc,2018,2,0.84
11,GPLc,2018,3,0.84
11,GPLc,2018,4,0.83
11,GPLc,2018,5,0.83
11,GPLc,2018,6,0.84
11,GPLc,2018,7,0.85
11,GPLc,2018,8,0.85
11,GPLc,2018,9,0.86
11,GPLc,2018,10,0.88
11,GPLc,2018,11,0.88
11,GPLc,2018,12,0.89
11,GPLc,2019,1,0.87
11,GPLc,2019,2,0.86
11,GPLc,2019,3,0.86
11,GPLc,2019,4,0.87
11,GPLc,2019,5,0.88
11,GPLc,2019,6,0.88
11,GPLc,2019,7,0.88
11,GPLc,2019,8,0.88
11,GPLc,2019,9,0.88
11,GPLc,2019,10,0.87
11,GPLc,2019,11,0.88
11,GPLc,2019,12,0.88
11,GPLc,2020,12,0.88
11,GPLc,2020,1,0.88
11,GPLc,2020,2,0.88
11,GPLc,2020,3,0.88
11,GPLc,2020,4,0.87
11,GPLc,2020,5,0.87
11,GPLc,2020,6,0.86
11,GPLc,2020,7,0.87
11,GPLc,2020,8,0.87
11,GPLc,2020,9,0.87
11,GPLc,2020,10,0.87
11,GPLc,2020,11,0.88
11,GPLc,2021,3,0.87
11,GPLc,2021,4,0.87
11,GPLc,2021,5,0.87
11,GPLc,2021,6,0.87
11,GPLc,2021,7,0.87
11,GPLc,2021,8,0.87
11,GPLc,2021,1,0.86
11,GPLc,2021,2,0.86
11,GPLc,2021,9,0.88
11,GPLc,2021,10,0.9
11,GPLc,2021,11,0.91
11,GPLc,2021,12,0.92
11,E85,2007,3,0.79
11,E85,2007,4,0.8
11,E85,2007,6,0.81
11,E85,2007,7,0.82
11,E85,2007,8,0.82
11,E85,2007,10,0.82
11,E85,2007,11,0.83
11,E85,2007,12,0.83
11,E85,2007,1,0.79
11,E85,2007,2,0.79
11,E85,2007,5,0.8
11,E85,2007,9,0.82
11,E85,2008,12,0.9
11,E85,2008,1,0.84
11,E85,2008,2,0.85
11,E85,2008,5,0.85
11,E85,2008,7,0.87
11,E85,2008,10,0.9
11,E85,2008,4,0.85
11,E85,2008,6,0.85
11,E85,2008,8,0.89
11,E85,2008,9,0.89
11,E85,2008,11,0.9
11,E85,2008,3,0.85
11,E85,2009,3,0.88
11,E85,2009,4,0.87
11,E85,2009,5,0.87
11,E85,2009,6,0.88
11,E85,2009,7,0.93
11,E85,2009,8,0.96
11,E85,2009,9,0.99
11,E85,2009,10,1.02
11,E85,2009,11,1.03
11,E85,2009,12,1.05
11,E85,2009,2,0.87
11,E85,2009,1,0.87
11,E85,2010,1,0.9
11,E85,2010,2,0.96
11,E85,2010,3,0.99
11,E85,2010,4,1.02
11,E85,2010,5,1.07
11,E85,2010,6,1.08
11,E85,2010,7,1.1
11,E85,2010,8,1.11
11,E85,2010,9,1.12
11,E85,2010,11,1.12
11,E85,2010,12,1.13
11,E85,2010,10,1.12
11,E85,2011,1,0.87
11,E85,2011,2,0.88
11,E85,2011,3,0.88
11,E85,2011,4,0.9
11,E85,2011,5,0.91
11,E85,2011,6,0.91
11,E85,2011,7,0.91
11,E85,2011,8,0.91
11,E85,2011,9,0.92
11,E85,2011,10,0.92
11,E85,2011,11,0.92
11,E85,2011,12,0.92
11,E85,2012,1,0.9
11,E85,2012,2,0.91
11,E85,2012,3,0.91
11,E85,2012,4,0.91
11,E85,2012,5,0.91
11,E85,2012,6,0.91
11,E85,2012,7,0.91
11,E85,2012,8,0.92
11,E85,2012,9,0.92
11,E85,2012,10,0.92
11,E85,2012,11,0.92
11,E85,2012,12,0.92
11,E85,2013,1,0.91
11,E85,2013,2,0.92
11,E85,2013,3,0.91
11,E85,2013,4,0.91
11,E85,2013,5,0.91
11,E85,2013,6,0.9
11,E85,2013,7,0.9
11,E85,2013,8,0.9
11,E85,2013,9,0.9
11,E85,2013,10,0.9
11,E85,2013,11,0.9
11,E85,2013,12,0.9
11,E85,2014,1,0.88
11,E85,2014,2,0.89
11,E85,2014,3,0.89
11,E85,2014,4,0.88
11,E85,2014,5,0.88
11,E85,2014,6,0.87
11,E85,2014,7,0.87
11,E85,2014,8,0.86
11,E85,2014,9,0.86
11,E85,2014,10,0.86
11,E85,2014,11,0.86
11,E85,2014,12,0.88
11,E85,2015,1,0.83
11,E85,2015,2,0.85
11,E85,2015,3,0.83
11,E85,2015,4,0.83
11,E85,2015,5,0.83
11,E85,2015,10,0.81
11,E85,2015,12,0.8
11,E85,2015,6,0.83
11,E85,2015,7,0.82
11,E85,2015,8,0.82
11,E85,2015,9,0.82
11,E85,2015,11,0.81
11,E85,2016,9,0.76
11,E85,2016,4,0.75
11,E85,2016,5,0.75
11,E85,2016,6,0.76
11,E85,2016,7,0.76
11,E85,2016,8,0.76
11,E85,2016,10,0.76
11,E85,2016,11,0.76
11,E85,2016,12,0.76
11,E85,2016,1,0.72
11,E85,2016,2,0.74
11,E85,2016,3,0.75
11,E85,2017,1,0.71
11,E85,2017,2,0.71
11,E85,2017,3,0.71
11,E85,2017,4,0.71
11,E85,2017,5,0.72
11,E85,2017,7,0.73
11,E85,2017,9,0.73
11,E85,2017,10,0.73
11,E85,2017,11,0.74
11,E85,2017,12,0.74
11,E85,2017,6,0.72
11,E85,2017,8,0.73
11,E85,2018,1,0.73
11,E85,2018,2,0.73
11,E85,2018,3,0.73
11,E85,2018,4,0.72
11,E85,2018,5,0.72
11,E85,2018,6,0.72
11,E85,2018,7,0.72
11,E85,2018,8,0.73
11,E85,2018,9,0.73
11,E85,2018,10,0.73
11,E85,2018,11,0.71
11,E85,2018,12,0.74
11,E85,2019,1,0.71
11,E85,2019,2,0.7
11,E85,2019,3,0.7
11,E85,2019,4,0.71
11,E85,2019,5,0.72
11,E85,2019,6,0.73
11,E85,2019,7,0.73
11,E85,2019,8,0.73
11,E85,2019,9,0.74
11,E85,2019,10,0.74
11,E85,2019,11,0.74
11,E85,2019,12,0.75
11,E85,2020,1,0.74
11,E85,2020,2,0.73
11,E85,2020,3,0.73
11,E85,2020,4,0.73
11,E85,2020,5,0.73
11,E85,2020,6,0.73
11,E85,2020,7,0.73
11,E85,2020,8,0.72
11,E85,2020,9,0.72
11,E85,2020,10,0.72
11,E85,2020,11,0.72
11,E85,2020,12,0.72
11,E85,2021,1,0.73
11,E85,2021,2,0.73
11,E85,2021,3,0.73
11,E85,2021,4,0.73
11,E85,2021,5,0.73
11,E85,2021,6,0.73
11,E85,2021,7,0.73
11,E85,2021,8,0.73
11,E85,2021,9,0.73
11,E85,2021,10,0.73
11,E85,2021,11,0.74
11,E85,2021,12,0.74
11,E10,2009,4,1.19
11,E10,2009,5,1.22
11,E10,2009,6,1.3
11,E10,2009,7,1.26
11,E10,2009,9,1.26
11,E10,2009,10,1.26
11,E10,2009,11,1.28
11,E10,2009,12,1.27
11,E10,2009,8,1.29
11,E10,2009,1,
11,E10,2009,2,
11,E10,2009,3,
11,E10,2010,1,1.31
11,E10,2010,2,1.33
11,E10,2010,3,1.37
11,E10,2010,4,1.39
11,E10,2010,5,1.39
11,E10,2010,6,1.38
11,E10,2010,7,1.36
11,E10,2010,8,1.35
11,E10,2010,9,1.35
11,E10,2010,10,1.36
11,E10,2010,11,1.38
11,E10,2010,12,1.43
11,E10,2011,1,1.47
11,E10,2011,2,1.48
11,E10,2011,3,1.52
11,E10,2011,4,1.54
11,E10,2011,5,1.54
11,E10,2011,6,1.51
11,E10,2011,7,1.52
11,E10,2011,8,1.51
11,E10,2011,9,1.53
11,E10,2011,10,1.52
11,E10,2011,11,1.51
11,E10,2011,12,1.5
11,E10,2012,1,1.57
11,E10,2012,2,1.6
11,E10,2012,3,1.65
11,E10,2012,4,1.67
11,E10,2012,5,1.6
11,E10,2012,6,1.55
11,E10,2012,7,1.58
11,E10,2012,8,1.62
11,E10,2012,9,1.59
11,E10,2012,10,1.56
11,E10,2012,11,1.5
11,E10,2012,12,1.5
11,E10,2013,1,1.55
11,E10,2013,2,1.61
11,E10,2013,3,1.6
11,E10,2013,4,1.57
11,E10,2013,5,1.55
11,E10,2013,6,1.55
11,E10,2013,7,1.56
11,E10,2013,8,1.57
11,E10,2013,9,1.56
11,E10,2013,10,1.5
11,E10,2013,11,1.49
11,E10,2013,12,1.51
11,E10,2014,12,1.34
11,E10,2014,1,1.5
11,E10,2014,2,1.51
11,E10,2014,3,1.51
11,E10,2014,4,1.53
11,E10,2014,7,1.55
11,E10,2014,5,1.53
11,E10,2014,6,1.55
11,E10,2014,8,1.52
11,E10,2014,9,1.51
11,E10,2014,10,1.48
11,E10,2014,11,1.44
11,E10,2015,1,1.29
11,E10,2015,2,1.35
11,E10,2015,3,1.4
11,E10,2015,4,1.43
11,E10,2015,5,1.46
11,E10,2015,6,1.47
11,E10,2015,7,1.46
11,E10,2015,8,1.4
11,E10,2015,9,1.33
11,E10,2015,10,1.31
11,E10,2015,11,1.31
11,E10,2015,12,1.29
11,E10,2016,5,1.34
11,E10,2016,6,1.37
11,E10,2016,7,1.31
11,E10,2016,8,1.29
11,E10,2016,9,1.3
11,E10,2016,10,1.33
11,E10,2016,11,1.32
11,E10,2016,12,1.37
11,E10,2016,1,1.27
11,E10,2016,2,1.24
11,E10,2016,3,1.26
11,E10,2016,4,1.31
11,E10,2017,1,1.41
11,E10,2017,2,1.42
11,E10,2017,3,1.4
11,E10,2017,4,1.42
11,E10,2017,5,1.39
11,E10,2017,6,1.37
11,E10,2017,7,1.35
11,E10,2017,8,1.37
11,E10,2017,9,1.4
11,E10,2017,10,1.39
11,E10,2017,11,1.43
11,E10,2017,12,1.43
11,E10,2018,1,1.49
11,E10,2018,2,1.48
11,E10,2018,3,1.48
11,E10,2018,4,1.51
11,E10,2018,5,1.56
11,E10,2018,6,1.57
11,E10,2018,7,1.56
11,E10,2018,8,1.57
11,E10,2018,9,1.58
11,E10,2018,10,1.58
11,E10,2018,11,1.5
11,E10,2018,12,1.45
11,E10,2019,1,1.44
11,E10,2019,2,1.47
11,E10,2019,3,1.5
11,E10,2019,4,1.58
11,E10,2019,5,1.61
11,E10,2019,6,1.56
11,E10,2019,7,1.55
11,E10,2019,8,1.53
11,E10,2019,9,1.53
11,E10,2019,10,1.53
11,E10,2019,11,1.53
11,E10,2019,12,1.55
11,E10,2020,12,1.39
11,E10,2020,1,1.56
11,E10,2020,2,1.52
11,E10,2020,3,1.41
11,E10,2020,4,1.31
11,E10,2020,5,1.29
11,E10,2020,6,1.35
11,E10,2020,7,1.38
11,E10,2020,8,1.37
11,E10,2020,9,1.36
11,E10,2020,10,1.36
11,E10,2020,11,1.36
11,E10,2021,1,1.44
11,E10,2021,2,1.49
11,E10,2021,3,1.54
11,E10,2021,4,1.55
11,E10,2021,5,1.56
11,E10,2021,6,1.57
11,E10,2021,7,1.61
11,E10,2021,8,1.61
11,E10,2021,9,1.61
11,E10,2021,12,1.65
11,E10,2021,10,1.68
11,E10,2021,11,1.7
11,SP98,2013,8,1.63
11,SP98,2013,6,1.58
11,SP98,2013,7,1.62
11,SP98,2013,9,1.62
11,SP98,2013,10,1.57
11,SP98,2013,11,1.56
11,SP98,2013,12,1.58
11,SP98,2013,1,
11,SP98,2013,2,
11,SP98,2013,3,
11,SP98,2013,4,
11,SP98,2013,5,
11,SP98,2014,12,1.41
11,SP98,2014,2,1.57
11,SP98,2014,6,1.6
11,SP98,2014,1,1.56
11,SP98,2014,3,1.57
11,SP98,2014,4,1.59
11,SP98,2014,7,1.61
11,SP98,2014,5,1.59
11,SP98,2014,8,1.58
11,SP98,2014,9,1.57
11,SP98,2014,10,1.54
11,SP98,2014,11,1.5
11,SP98,2015,1,1.33
11,SP98,2015,2,1.4
11,SP98,2015,3,1.46
11,SP98,2015,4,1.49
11,SP98,2015,5,1.51
11,SP98,2015,6,1.52
11,SP98,2015,7,1.52
11,SP98,2015,8,1.46
11,SP98,2015,9,1.39
11,SP98,2015,10,1.37
11,SP98,2015,11,1.37
11,SP98,2015,12,1.35
11,SP98,2016,5,1.41
11,SP98,2016,6,1.44
11,SP98,2016,7,1.39
11,SP98,2016,8,1.37
11,SP98,2016,9,1.39
11,SP98,2016,10,1.42
11,SP98,2016,11,1.41
11,SP98,2016,12,1.45
11,SP98,2016,1,1.34
11,SP98,2016,2,1.31
11,SP98,2016,3,1.34
11,SP98,2016,4,1.38
11,SP98,2017,1,1.5
11,SP98,2017,2,1.51
11,SP98,2017,3,1.48
11,SP98,2017,4,1.5
11,SP98,2017,5,1.47
11,SP98,2017,6,1.45
11,SP98,2017,7,1.43
11,SP98,2017,8,1.44
11,SP98,2017,9,1.47
11,SP98,2017,10,1.46
11,SP98,2017,11,1.51
11,SP98,2017,12,1.51
11,SP98,2018,1,1.57
11,SP98,2018,10,1.66
11,SP98,2018,2,1.57
11,SP98,2018,12,1.53
11,SP98,2018,3,1.55
11,SP98,2018,4,1.58
11,SP98,2018,5,1.63
11,SP98,2018,6,1.65
11,SP98,2018,7,1.64
11,SP98,2018,8,1.65
11,SP98,2018,9,1.66
11,SP98,2018,11,1.58
11,SP98,2019,4,1.66
11,SP98,2019,5,1.69
